"Run","cycle","Virulence","Cheat","Spite","MigrationRate","SubpopCarryingCapacity","CheatFreq","SpiteFreq"
2190,21,0,0,0,0.125,243,0,0
2190,21,0,0,0,0.125,243,0,0
2191,1,0,0,0,0.25,243,0,0
2191,11,0,0,0,0.25,243,0,0
2191,21,0,0,0,0.25,243,0,0
2191,21,0,0,0,0.25,243,0,0
2192,1,0,0,1,0.03125,9,0,0
2192,11,0,0,1,0.03125,9,0,0
2192,21,0,0,1,0.03125,9,0,0
2192,21,0,0,1,0.03125,9,0,0
2193,1,0,0,1,0.0625,9,0,0
2193,11,0,0,1,0.0625,9,0,0
2193,21,0,0,1,0.0625,9,0,0
2193,21,0,0,1,0.0625,9,0,0
2194,1,0,0,1,0.125,9,0,0
2194,11,0,0,1,0.125,9,0,0
2194,21,0,0,1,0.125,9,0,0.11
2194,21,0,0,1,0.125,9,0,0.11
2195,1,0,0,1,0.25,9,0,0
2195,11,0,0,1,0.25,9,0,0
2195,21,0,0,1,0.25,9,0,0.0925926
2195,21,0,0,1,0.25,9,0,0.0925926
2196,1,0,0,1,0.03125,27,0,0
2196,11,0,0,1,0.03125,27,0,0
2196,21,0,0,1,0.03125,27,0,0.0886076
2196,21,0,0,1,0.03125,27,0,0.0886076
2197,1,0,0,1,0.0625,27,0,0
2197,11,0,0,1,0.0625,27,0,0
2197,21,0,0,1,0.0625,27,0,0.0916844
2197,21,0,0,1,0.0625,27,0,0.0916844
2198,1,0,0,1,0.125,27,0,0
2198,11,0,0,1,0.125,27,0,0
2198,21,0,0,1,0.125,27,0,0.100817
2198,21,0,0,1,0.125,27,0,0.100817
2199,1,0,0,1,0.25,27,0,0
2199,11,0,0,1,0.25,27,0,0
2199,21,0,0,1,0.25,27,0,0.0785071
2199,21,0,0,1,0.25,27,0,0.0785071
22,1,0,0,1,0.125,27,0,0
22,11,0,0,1,0.125,27,0,0
22,21,0,0,1,0.125,27,0,0.125
22,21,0,0,1,0.125,27,0,0.125
220,1,1,0,1,0.03125,243,0,0
220,11,1,0,1,0.03125,243,0,0
220,21,1,0,1,0.03125,243,0,0.0955882
220,21,1,0,1,0.03125,243,0,0.0955882
2200,1,0,0,1,0.03125,81,0,0
2200,11,0,0,1,0.03125,81,0,0
2200,21,0,0,1,0.03125,81,0,0.139535
2200,21,0,0,1,0.03125,81,0,0.139535
2201,1,0,0,1,0.0625,81,0,0
2201,11,0,0,1,0.0625,81,0,0
2201,21,0,0,1,0.0625,81,0,0.10574
2201,21,0,0,1,0.0625,81,0,0.10574
2202,1,0,0,1,0.125,81,0,0
2202,11,0,0,1,0.125,81,0,0
2202,21,0,0,1,0.125,81,0,0.0691824
2202,21,0,0,1,0.125,81,0,0.0691824
2203,1,0,0,1,0.25,81,0,0
2203,11,0,0,1,0.25,81,0,0
2203,21,0,0,1,0.25,81,0,0.0997305
2203,21,0,0,1,0.25,81,0,0.0997305
2204,1,0,0,1,0.03125,243,0,0
2204,11,0,0,1,0.03125,243,0,0
2204,21,0,0,1,0.03125,243,0,0.483333
2204,21,0,0,1,0.03125,243,0,0.483333
2205,1,0,0,1,0.0625,243,0,0
2205,11,0,0,1,0.0625,243,0,0
2205,21,0,0,1,0.0625,243,0,0.0971223
2205,21,0,0,1,0.0625,243,0,0.0971223
2206,1,0,0,1,0.125,243,0,0
2206,11,0,0,1,0.125,243,0,0
2206,21,0,0,1,0.125,243,0,0.0759076
2206,21,0,0,1,0.125,243,0,0.0759076
2207,1,0,0,1,0.25,243,0,0
2207,11,0,0,1,0.25,243,0,0
2207,21,0,0,1,0.25,243,0,0.0897704
2207,21,0,0,1,0.25,243,0,0.0897704
2208,1,0,1,0,0.03125,9,0,0
2208,11,0,1,0,0.03125,9,0,0
2208,21,0,1,0,0.03125,9,0.0454545,0
2208,31,0,1,0,0.03125,9,0,0
2208,31,0,1,0,0.03125,9,0,0
2209,1,0,1,0,0.0625,9,0,0
2209,11,0,1,0,0.0625,9,0,0
2209,21,0,1,0,0.0625,9,0.0449438,0
2209,31,0,1,0,0.0625,9,0.186441,0
2209,41,0,1,0,0.0625,9,0.322581,0
2209,51,0,1,0,0.0625,9,0.166667,0
2209,61,0,1,0,0.0625,9,0,0
2209,61,0,1,0,0.0625,9,0,0
221,1,1,0,1,0.0625,243,0,0
221,11,1,0,1,0.0625,243,0,0
221,21,1,0,1,0.0625,243,0,0.136201
221,21,1,0,1,0.0625,243,0,0.136201
2210,1,0,1,0,0.125,9,0,0
2210,11,0,1,0,0.125,9,0,0
2210,21,0,1,0,0.125,9,0.169811,0
2210,31,0,1,0,0.125,9,0.5,0
2210,41,0,1,0,0.125,9,0.777778,0
2210,51,0,1,0,0.125,9,0.757576,0
2210,61,0,1,0,0.125,9,0.869565,0
2210,71,0,1,0,0.125,9,0.8,0
2210,81,0,1,0,0.125,9,0.929825,0
2210,91,0,1,0,0.125,9,0.5,0
2210,101,0,1,0,0.125,9,0.2,0
2210,111,0,1,0,0.125,9,0,0
2210,111,0,1,0,0.125,9,0,0
2211,1,0,1,0,0.25,9,0,0
2211,11,0,1,0,0.25,9,0,0
2211,21,0,1,0,0.25,9,0.0891089,0
2211,31,0,1,0,0.25,9,0.0606061,0
2211,41,0,1,0,0.25,9,0.0574713,0
2211,51,0,1,0,0.25,9,0.208791,0
2211,61,0,1,0,0.25,9,0.306667,0
2211,71,0,1,0,0.25,9,0.339806,0
2211,81,0,1,0,0.25,9,0.360465,0
2211,91,0,1,0,0.25,9,0.375,0
2211,101,0,1,0,0.25,9,0.809524,0
2211,111,0,1,0,0.25,9,0.977099,0
2211,111,0,1,0,0.25,9,0.977099,0
2212,1,0,1,0,0.03125,27,0,0
2212,11,0,1,0,0.03125,27,0,0
2212,21,0,1,0,0.03125,27,0.11828,0
2212,31,0,1,0,0.03125,27,0.09375,0
2212,41,0,1,0,0.03125,27,0.193548,0
2212,51,0,1,0,0.03125,27,0.232558,0
2212,61,0,1,0,0.03125,27,0,0
2212,61,0,1,0,0.03125,27,0,0
2213,1,0,1,0,0.0625,27,0,0
2213,11,0,1,0,0.0625,27,0,0
2213,21,0,1,0,0.0625,27,0.0900901,0
2213,31,0,1,0,0.0625,27,0.178218,0
2213,41,0,1,0,0.0625,27,0.347826,0
2213,51,0,1,0,0.0625,27,0.383333,0
2213,61,0,1,0,0.0625,27,0,0
2213,61,0,1,0,0.0625,27,0,0
2214,1,0,1,0,0.125,27,0,0
2214,11,0,1,0,0.125,27,0,0
2214,21,0,1,0,0.125,27,0.101852,0
2214,31,0,1,0,0.125,27,0.043659,0
2214,41,0,1,0,0.125,27,0.00529101,0
2214,51,0,1,0,0.125,27,0,0
2214,51,0,1,0,0.125,27,0,0
2215,1,0,1,0,0.25,27,0,0
2215,11,0,1,0,0.25,27,0,0
2215,21,0,1,0,0.25,27,0.0885714,0
2215,31,0,1,0,0.25,27,0.118968,0
2215,41,0,1,0,0.25,27,0.173975,0
2215,51,0,1,0,0.25,27,0.160167,0
2215,61,0,1,0,0.25,27,0.177068,0
2215,71,0,1,0,0.25,27,0.25576,0
2215,81,0,1,0,0.25,27,0.300537,0
2215,91,0,1,0,0.25,27,0.363853,0
2215,101,0,1,0,0.25,27,0.466235,0
2215,111,0,1,0,0.25,27,0.470942,0
2215,121,0,1,0,0.25,27,0.557244,0
2215,131,0,1,0,0.25,27,0.630476,0
2215,141,0,1,0,0.25,27,0.689655,0
2215,151,0,1,0,0.25,27,0.78341,0
2215,161,0,1,0,0.25,27,0.893805,0
2215,171,0,1,0,0.25,27,0.941019,0
2215,181,0,1,0,0.25,27,0.929476,0
2215,191,0,1,0,0.25,27,0.939266,0
2215,201,0,1,0,0.25,27,0.934091,0
2215,211,0,1,0,0.25,27,0.940594,0
2215,221,0,1,0,0.25,27,0.94862,0
2215,231,0,1,0,0.25,27,0.953959,0
2215,231,0,1,0,0.25,27,0.953959,0
2216,1,0,1,0,0.03125,81,0,0
2216,11,0,1,0,0.03125,81,0,0
2216,21,0,1,0,0.03125,81,0.0561798,0
2216,31,0,1,0,0.03125,81,0,0
2216,31,0,1,0,0.03125,81,0,0
2217,1,0,1,0,0.0625,81,0,0
2217,11,0,1,0,0.0625,81,0,0
2217,21,0,1,0,0.0625,81,0.118012,0
2217,31,0,1,0,0.0625,81,0.0550459,0
2217,41,0,1,0,0.0625,81,0.0222222,0
2217,51,0,1,0,0.0625,81,0.0824742,0
2217,61,0,1,0,0.0625,81,0.217822,0
2217,71,0,1,0,0.0625,81,0.247706,0
2217,81,0,1,0,0.0625,81,0.432,0
2217,91,0,1,0,0.0625,81,0.445312,0
2217,101,0,1,0,0.0625,81,0.473684,0
2217,111,0,1,0,0.0625,81,0.362745,0
2217,121,0,1,0,0.0625,81,0.559441,0
2217,131,0,1,0,0.0625,81,0.765101,0
2217,141,0,1,0,0.0625,81,0.892473,0
2217,151,0,1,0,0.0625,81,0.923611,0
2217,161,0,1,0,0.0625,81,0.940476,0
2217,171,0,1,0,0.0625,81,0.905149,0
2217,181,0,1,0,0.0625,81,0.933661,0
2217,191,0,1,0,0.0625,81,0.968825,0
2217,191,0,1,0,0.0625,81,0.968825,0
2218,1,0,1,0,0.125,81,0,0
2218,11,0,1,0,0.125,81,0,0
2218,21,0,1,0,0.125,81,0.107407,0
2218,31,0,1,0,0.125,81,0.134259,0
2218,41,0,1,0,0.125,81,0.123377,0
2218,51,0,1,0,0.125,81,0.0848485,0
2218,61,0,1,0,0.125,81,0.144578,0
2218,71,0,1,0,0.125,81,0.00729927,0
2218,81,0,1,0,0.125,81,0.0143885,0
2218,91,0,1,0,0.125,81,0.00609756,0
2218,101,0,1,0,0.125,81,0,0
2218,101,0,1,0,0.125,81,0,0
2219,1,0,1,0,0.25,81,0,0
2219,11,0,1,0,0.25,81,0,0
2219,21,0,1,0,0.25,81,0.0902696,0
2219,31,0,1,0,0.25,81,0.197869,0
2219,41,0,1,0,0.25,81,0.258824,0
2219,51,0,1,0,0.25,81,0.280528,0
2219,61,0,1,0,0.25,81,0.392694,0
2219,71,0,1,0,0.25,81,0.578125,0
2219,81,0,1,0,0.25,81,0.742938,0
2219,91,0,1,0,0.25,81,0.866228,0
2219,101,0,1,0,0.25,81,0.930398,0
2219,111,0,1,0,0.25,81,0.958926,0
2219,111,0,1,0,0.25,81,0.958926,0
222,1,1,0,1,0.125,243,0,0
222,11,1,0,1,0.125,243,0,0
222,21,1,0,1,0.125,243,0,0.4
222,21,1,0,1,0.125,243,0,0.4
2220,1,0,1,0,0.03125,243,0,0
2220,11,0,1,0,0.03125,243,0,0
2220,21,0,1,0,0.03125,243,0.0817844,0
2220,31,0,1,0,0.03125,243,0.166008,0
2220,41,0,1,0,0.03125,243,0.117886,0
2220,51,0,1,0,0.03125,243,0.110687,0
2220,61,0,1,0,0.03125,243,0.157692,0
2220,71,0,1,0,0.03125,243,0.11194,0
2220,81,0,1,0,0.03125,243,0.0393701,0
2220,91,0,1,0,0.03125,243,0.0538462,0
2220,101,0,1,0,0.03125,243,0.0600707,0
2220,111,0,1,0,0.03125,243,0.0116279,0
2220,121,0,1,0,0.03125,243,0,0
2220,121,0,1,0,0.03125,243,0,0
2221,1,0,1,0,0.0625,243,0,0
2221,11,0,1,0,0.0625,243,0,0
2221,21,0,1,0,0.0625,243,0.0648464,0
2221,31,0,1,0,0.0625,243,0.0381679,0
2221,41,0,1,0,0.0625,243,0.147887,0
2221,51,0,1,0,0.0625,243,0.0958904,0
2221,61,0,1,0,0.0625,243,0.156,0
2221,71,0,1,0,0.0625,243,0.135036,0
2221,81,0,1,0,0.0625,243,0.0823529,0
2221,91,0,1,0,0.0625,243,0.0721649,0
2221,101,0,1,0,0.0625,243,0.0943396,0
2221,111,0,1,0,0.0625,243,0.4,0
2221,121,0,1,0,0.0625,243,0.437931,0
2221,131,0,1,0,0.0625,243,0.32971,0
2221,141,0,1,0,0.0625,243,0.401993,0
2221,151,0,1,0,0.0625,243,0.40873,0
2221,161,0,1,0,0.0625,243,0.531365,0
2221,171,0,1,0,0.0625,243,0.722603,0
2221,181,0,1,0,0.0625,243,0.769697,0
2221,191,0,1,0,0.0625,243,0.801015,0
2221,201,0,1,0,0.0625,243,0.860254,0
2221,211,0,1,0,0.0625,243,0.936293,0
2221,221,0,1,0,0.0625,243,0.957162,0
2221,221,0,1,0,0.0625,243,0.957162,0
2222,1,0,1,0,0.125,243,0,0
2222,11,0,1,0,0.125,243,0,0
2222,21,0,1,0,0.125,243,0.0990712,0
2222,31,0,1,0,0.125,243,0.0251572,0
2222,41,0,1,0,0.125,243,0,0
2222,41,0,1,0,0.125,243,0,0
2223,1,0,1,0,0.25,243,0,0
2223,11,0,1,0,0.25,243,0,0
2223,21,0,1,0,0.25,243,0.104121,0
2223,31,0,1,0,0.25,243,0.163136,0
2223,41,0,1,0,0.25,243,0.295117,0
2223,51,0,1,0,0.25,243,0.373802,0
2223,61,0,1,0,0.25,243,0.505747,0
2223,71,0,1,0,0.25,243,0.372549,0
2223,81,0,1,0,0.25,243,0.450331,0
2223,91,0,1,0,0.25,243,0.443515,0
2223,101,0,1,0,0.25,243,0.494624,0
2223,111,0,1,0,0.25,243,0.523316,0
2223,121,0,1,0,0.25,243,0.582418,0
2223,131,0,1,0,0.25,243,0.662957,0
2223,141,0,1,0,0.25,243,0.693936,0
2223,151,0,1,0,0.25,243,0.662957,0
2223,161,0,1,0,0.25,243,0.770289,0
2223,171,0,1,0,0.25,243,0.795775,0
2223,181,0,1,0,0.25,243,0.866825,0
2223,191,0,1,0,0.25,243,0.876543,0
2223,201,0,1,0,0.25,243,0.917922,0
2223,211,0,1,0,0.25,243,0.951155,0
2223,211,0,1,0,0.25,243,0.951155,0
2224,1,0,1,1,0.03125,9,0,0
2224,11,0,1,1,0.03125,9,0,0
2224,21,0,1,1,0.03125,9,0.097561,0.097561
2224,31,0,1,1,0.03125,9,0,0
2224,31,0,1,1,0.03125,9,0,0
2225,1,0,1,1,0.0625,9,0,0
2225,11,0,1,1,0.0625,9,0,0
2225,21,0,1,1,0.0625,9,0,0
2225,21,0,1,1,0.0625,9,0,0
2226,1,0,1,1,0.125,9,0,0
2226,11,0,1,1,0.125,9,0,0
2226,21,0,1,1,0.125,9,0.0446429,0.0446429
2226,31,0,1,1,0.125,9,0,0
2226,31,0,1,1,0.125,9,0,0
2227,1,0,1,1,0.25,9,0,0
2227,11,0,1,1,0.25,9,0,0
2227,21,0,1,1,0.25,9,0.0948905,0.0948905
2227,31,0,1,1,0.25,9,0.190751,0.190751
2227,41,0,1,1,0.25,9,0.22449,0.22449
2227,51,0,1,1,0.25,9,0.293333,0.293333
2227,61,0,1,1,0.25,9,0.474227,0.474227
2227,71,0,1,1,0.25,9,0.580952,0.580952
2227,81,0,1,1,0.25,9,0.617021,0.617021
2227,91,0,1,1,0.25,9,0.802469,0.802469
2227,101,0,1,1,0.25,9,0.813559,0.813559
2227,111,0,1,1,0.25,9,0.71,0.71
2227,121,0,1,1,0.25,9,0.884956,0.884956
2227,131,0,1,1,0.25,9,0.983333,0.983333
2227,131,0,1,1,0.25,9,0.983333,0.983333
2228,1,0,1,1,0.03125,27,0,0
2228,11,0,1,1,0.03125,27,0,0
2228,21,0,1,1,0.03125,27,0.035461,0.035461
2228,31,0,1,1,0.03125,27,0.184783,0.184783
2228,41,0,1,1,0.03125,27,0.118182,0.118182
2228,51,0,1,1,0.03125,27,0.0384615,0.0384615
2228,61,0,1,1,0.03125,27,0,0
2228,61,0,1,1,0.03125,27,0,0
2229,1,0,1,1,0.0625,27,0,0
2229,11,0,1,1,0.0625,27,0,0
2229,21,0,1,1,0.0625,27,0.045977,0.045977
2229,31,0,1,1,0.0625,27,0.162338,0.162338
2229,41,0,1,1,0.0625,27,0.278261,0.278261
2229,51,0,1,1,0.0625,27,0.255102,0.255102
2229,61,0,1,1,0.0625,27,0.188679,0.188679
2229,71,0,1,1,0.0625,27,0.237624,0.237624
2229,81,0,1,1,0.0625,27,0.111111,0.111111
2229,91,0,1,1,0.0625,27,0,0
2229,91,0,1,1,0.0625,27,0,0
223,1,1,0,1,0.25,243,0,0
223,11,1,0,1,0.25,243,0,0
223,21,1,0,1,0.25,243,0,0.087037
223,21,1,0,1,0.25,243,0,0.087037
2230,1,0,1,1,0.125,27,0,0
2230,11,0,1,1,0.125,27,0,0
2230,21,0,1,1,0.125,27,0.108495,0.108495
2230,31,0,1,1,0.125,27,0.0983146,0.0983146
2230,41,0,1,1,0.125,27,0.070122,0.070122
2230,51,0,1,1,0.125,27,0.0497925,0.0497925
2230,61,0,1,1,0.125,27,0.0454545,0.0454545
2230,71,0,1,1,0.125,27,0.00952381,0.00952381
2230,81,0,1,1,0.125,27,0.0825688,0.0825688
2230,91,0,1,1,0.125,27,0.138889,0.138889
2230,101,0,1,1,0.125,27,0.191919,0.191919
2230,111,0,1,1,0.125,27,0.277778,0.277778
2230,121,0,1,1,0.125,27,0.198113,0.198113
2230,131,0,1,1,0.125,27,0.340909,0.340909
2230,141,0,1,1,0.125,27,0.358025,0.358025
2230,151,0,1,1,0.125,27,0.5,0.5
2230,161,0,1,1,0.125,27,0.545741,0.545741
2230,171,0,1,1,0.125,27,0.622857,0.622857
2230,181,0,1,1,0.125,27,0.308824,0.308824
2230,191,0,1,1,0.125,27,0.282353,0.282353
2230,201,0,1,1,0.125,27,0.121849,0.121849
2230,211,0,1,1,0.125,27,0.137931,0.137931
2230,221,0,1,1,0.125,27,0.0295567,0.0295567
2230,231,0,1,1,0.125,27,0.0203046,0.0203046
2230,241,0,1,1,0.125,27,0.0384615,0.0384615
2230,251,0,1,1,0.125,27,0,0
2230,251,0,1,1,0.125,27,0,0
2231,1,0,1,1,0.25,27,0,0
2231,11,0,1,1,0.25,27,0,0
2231,21,0,1,1,0.25,27,0.101729,0.101729
2231,31,0,1,1,0.25,27,0.215867,0.215867
2231,41,0,1,1,0.25,27,0.238168,0.238168
2231,51,0,1,1,0.25,27,0.324263,0.324263
2231,61,0,1,1,0.25,27,0.329094,0.329094
2231,71,0,1,1,0.25,27,0.300738,0.300738
2231,81,0,1,1,0.25,27,0.367033,0.367033
2231,91,0,1,1,0.25,27,0.294606,0.294606
2231,101,0,1,1,0.25,27,0.206557,0.206557
2231,111,0,1,1,0.25,27,0.248252,0.248252
2231,121,0,1,1,0.25,27,0.148551,0.148551
2231,131,0,1,1,0.25,27,0.110032,0.110032
2231,141,0,1,1,0.25,27,0.104478,0.104478
2231,151,0,1,1,0.25,27,0.119266,0.119266
2231,161,0,1,1,0.25,27,0.221429,0.221429
2231,171,0,1,1,0.25,27,0.189591,0.189591
2231,181,0,1,1,0.25,27,0.230126,0.230126
2231,191,0,1,1,0.25,27,0.127119,0.127119
2231,201,0,1,1,0.25,27,0.115044,0.115044
2231,211,0,1,1,0.25,27,0.0758929,0.0758929
2231,221,0,1,1,0.25,27,0,0
2231,221,0,1,1,0.25,27,0,0
2232,1,0,1,1,0.03125,81,0,0
2232,11,0,1,1,0.03125,81,0,0
2232,21,0,1,1,0.03125,81,0.10101,0.10101
2232,31,0,1,1,0.03125,81,0.047619,0.047619
2232,41,0,1,1,0.03125,81,0.0275229,0.0275229
2232,51,0,1,1,0.03125,81,0,0
2232,51,0,1,1,0.03125,81,0,0
2233,1,0,1,1,0.0625,81,0,0
2233,11,0,1,1,0.0625,81,0,0
2233,21,0,1,1,0.0625,81,0.0851064,0.0851064
2233,31,0,1,1,0.0625,81,0.0648148,0.0648148
2233,41,0,1,1,0.0625,81,0,0
2233,41,0,1,1,0.0625,81,0,0
2234,1,0,1,1,0.125,81,0,0
2234,11,0,1,1,0.125,81,0,0
2234,21,0,1,1,0.125,81,0.0887574,0.0887574
2234,31,0,1,1,0.125,81,0.169591,0.169591
2234,41,0,1,1,0.125,81,0.0902778,0.0902778
2234,51,0,1,1,0.125,81,0.0460526,0.0460526
2234,61,0,1,1,0.125,81,0.107955,0.107955
2234,71,0,1,1,0.125,81,0.219653,0.219653
2234,81,0,1,1,0.125,81,0.16875,0.16875
2234,91,0,1,1,0.125,81,0.489933,0.489933
2234,101,0,1,1,0.125,81,0.819444,0.819444
2234,111,0,1,1,0.125,81,0.901569,0.901569
2234,121,0,1,1,0.125,81,0.916573,0.916573
2234,131,0,1,1,0.125,81,0.89364,0.89364
2234,141,0,1,1,0.125,81,0.874494,0.874494
2234,151,0,1,1,0.125,81,0.793074,0.793074
2234,161,0,1,1,0.125,81,0.429864,0.429864
2234,171,0,1,1,0.125,81,0.186441,0.186441
2234,181,0,1,1,0.125,81,0.0671642,0.0671642
2234,191,0,1,1,0.125,81,0,0
2234,191,0,1,1,0.125,81,0,0
2235,1,0,1,1,0.25,81,0,0
2235,11,0,1,1,0.25,81,0,0
2235,21,0,1,1,0.25,81,0.124638,0.124638
2235,31,0,1,1,0.25,81,0.284351,0.284351
2235,41,0,1,1,0.25,81,0.565239,0.565239
2235,51,0,1,1,0.25,81,0.363889,0.363889
2235,61,0,1,1,0.25,81,0.311715,0.311715
2235,71,0,1,1,0.25,81,0.190594,0.190594
2235,81,0,1,1,0.25,81,0.0551181,0.0551181
2235,91,0,1,1,0.25,81,0.00617284,0.00617284
2235,101,0,1,1,0.25,81,0,0
2235,101,0,1,1,0.25,81,0,0
2236,1,0,1,1,0.03125,243,0,0
2236,11,0,1,1,0.03125,243,0,0
2236,21,0,1,1,0.03125,243,0.121951,0.121951
2236,31,0,1,1,0.03125,243,1,1
2236,31,0,1,1,0.03125,243,1,1
2237,1,0,1,1,0.0625,243,0,0
2237,11,0,1,1,0.0625,243,0,0
2237,21,0,1,1,0.0625,243,0.142857,0.142857
2237,31,0,1,1,0.0625,243,0.901333,0.901333
2237,41,0,1,1,0.0625,243,0.918715,0.918715
2237,51,0,1,1,0.0625,243,0.962986,0.962986
2237,51,0,1,1,0.0625,243,0.962986,0.962986
2238,1,0,1,1,0.125,243,0,0
2238,11,0,1,1,0.125,243,0,0
2238,21,0,1,1,0.125,243,0.159875,0.159875
2238,31,0,1,1,0.125,243,0.748134,0.748134
2238,41,0,1,1,0.125,243,0.9,0.9
2238,51,0,1,1,0.125,243,0.953513,0.953513
2238,51,0,1,1,0.125,243,0.953513,0.953513
2239,1,0,1,1,0.25,243,0,0
2239,11,0,1,1,0.25,243,0,0
2239,21,0,1,1,0.25,243,0.0886364,0.0886364
2239,31,0,1,1,0.25,243,0.0705394,0.0705394
2239,41,0,1,1,0.25,243,0.0888031,0.0888031
2239,51,0,1,1,0.25,243,0.0438066,0.0438066
2239,61,0,1,1,0.25,243,0.0588235,0.0588235
2239,71,0,1,1,0.25,243,0.0425101,0.0425101
2239,81,0,1,1,0.25,243,0.18705,0.18705
2239,91,0,1,1,0.25,243,0.796559,0.796559
2239,101,0,1,1,0.25,243,0.930448,0.930448
2239,111,0,1,1,0.25,243,0.969864,0.969864
2239,111,0,1,1,0.25,243,0.969864,0.969864
224,1,1,1,0,0.03125,9,0,0
224,11,1,1,0,0.03125,9,0,0
224,21,1,1,0,0.03125,9,0.111111,0
224,31,1,1,0,0.03125,9,0.147059,0
224,41,1,1,0,0.03125,9,0.212766,0
224,51,1,1,0,0.03125,9,0.238095,0
224,61,1,1,0,0.03125,9,0,0
224,61,1,1,0,0.03125,9,0,0
2240,1,1,0,0,0.03125,9,0,0
2240,11,1,0,0,0.03125,9,0,0
2240,21,1,0,0,0.03125,9,0,0
2240,21,1,0,0,0.03125,9,0,0
2241,1,1,0,0,0.0625,9,0,0
2241,11,1,0,0,0.0625,9,0,0
2241,21,1,0,0,0.0625,9,0,0
2241,21,1,0,0,0.0625,9,0,0
2242,1,1,0,0,0.125,9,0,0
2242,11,1,0,0,0.125,9,0,0
2242,21,1,0,0,0.125,9,0,0
2242,21,1,0,0,0.125,9,0,0
2243,1,1,0,0,0.25,9,0,0
2243,11,1,0,0,0.25,9,0,0
2243,21,1,0,0,0.25,9,0,0
2243,21,1,0,0,0.25,9,0,0
2244,1,1,0,0,0.03125,27,0,0
2244,11,1,0,0,0.03125,27,0,0
2244,21,1,0,0,0.03125,27,0,0
2244,21,1,0,0,0.03125,27,0,0
2245,1,1,0,0,0.0625,27,0,0
2245,11,1,0,0,0.0625,27,0,0
2245,21,1,0,0,0.0625,27,0,0
2245,21,1,0,0,0.0625,27,0,0
2246,1,1,0,0,0.125,27,0,0
2246,11,1,0,0,0.125,27,0,0
2246,21,1,0,0,0.125,27,0,0
2246,21,1,0,0,0.125,27,0,0
2247,1,1,0,0,0.25,27,0,0
2247,11,1,0,0,0.25,27,0,0
2247,21,1,0,0,0.25,27,0,0
2247,21,1,0,0,0.25,27,0,0
2248,1,1,0,0,0.03125,81,0,0
2248,11,1,0,0,0.03125,81,0,0
2248,21,1,0,0,0.03125,81,0,0
2248,21,1,0,0,0.03125,81,0,0
2249,1,1,0,0,0.0625,81,0,0
2249,11,1,0,0,0.0625,81,0,0
2249,21,1,0,0,0.0625,81,0,0
2249,21,1,0,0,0.0625,81,0,0
225,1,1,1,0,0.0625,9,0,0
225,11,1,1,0,0.0625,9,0,0
225,21,1,1,0,0.0625,9,0.162162,0
225,31,1,1,0,0.0625,9,0.0512821,0
225,41,1,1,0,0.0625,9,0.30303,0
225,51,1,1,0,0.0625,9,0,0
225,51,1,1,0,0.0625,9,0,0
2250,1,1,0,0,0.125,81,0,0
2250,11,1,0,0,0.125,81,0,0
2250,21,1,0,0,0.125,81,0,0
2250,21,1,0,0,0.125,81,0,0
2251,1,1,0,0,0.25,81,0,0
2251,11,1,0,0,0.25,81,0,0
2251,21,1,0,0,0.25,81,0,0
2251,21,1,0,0,0.25,81,0,0
2252,1,1,0,0,0.03125,243,0,0
2252,11,1,0,0,0.03125,243,0,0
2252,21,1,0,0,0.03125,243,0,0
2252,21,1,0,0,0.03125,243,0,0
2253,1,1,0,0,0.0625,243,0,0
2253,11,1,0,0,0.0625,243,0,0
2253,21,1,0,0,0.0625,243,0,0
2253,21,1,0,0,0.0625,243,0,0
2254,1,1,0,0,0.125,243,0,0
2254,11,1,0,0,0.125,243,0,0
2254,21,1,0,0,0.125,243,0,0
2254,21,1,0,0,0.125,243,0,0
2255,1,1,0,0,0.25,243,0,0
2255,11,1,0,0,0.25,243,0,0
2255,21,1,0,0,0.25,243,0,0
2255,21,1,0,0,0.25,243,0,0
2256,1,1,0,1,0.03125,9,0,0
2256,11,1,0,1,0.03125,9,0,0
2256,21,1,0,1,0.03125,9,0,0.0909091
2256,21,1,0,1,0.03125,9,0,0.0909091
2257,1,1,0,1,0.0625,9,0,0
2257,11,1,0,1,0.0625,9,0,0
2257,21,1,0,1,0.0625,9,0,0.277778
2257,21,1,0,1,0.0625,9,0,0.277778
2258,1,1,0,1,0.125,9,0,0
2258,11,1,0,1,0.125,9,0,0
2258,21,1,0,1,0.125,9,0,0.0277778
2258,21,1,0,1,0.125,9,0,0.0277778
2259,1,1,0,1,0.25,9,0,0
2259,11,1,0,1,0.25,9,0,0
2259,21,1,0,1,0.25,9,0,0.170543
2259,21,1,0,1,0.25,9,0,0.170543
226,1,1,1,0,0.125,9,0,0
226,11,1,1,0,0.125,9,0,0
226,21,1,1,0,0.125,9,0.0722892,0
226,31,1,1,0,0.125,9,0.16092,0
226,41,1,1,0,0.125,9,0.031746,0
226,51,1,1,0,0.125,9,0,0
226,51,1,1,0,0.125,9,0,0
2260,1,1,0,1,0.03125,27,0,0
2260,11,1,0,1,0.03125,27,0,0
2260,21,1,0,1,0.03125,27,0,0.0992908
2260,21,1,0,1,0.03125,27,0,0.0992908
2261,1,1,0,1,0.0625,27,0,0
2261,11,1,0,1,0.0625,27,0,0
2261,21,1,0,1,0.0625,27,0,0.0702703
2261,21,1,0,1,0.0625,27,0,0.0702703
2262,1,1,0,1,0.125,27,0,0
2262,11,1,0,1,0.125,27,0,0
